id	GSM5176138_Control	GSM5176139_Control	GSM5176140_Control	GSM5176141_Control	GSM5176142_Control	GSM1332201_Control	GSM1332202_Control	GSM1332203_Control	GSM1332204_Control	GSM1332205_Control	GSM1332206_Control	GSM1332207_Control	GSM1332208_Control	GSM1332209_Control	GSM1332210_Control	GSM1337304_Control	GSM1337305_Control	GSM1337306_Control	GSM1337307_Control	GSM1337308_Control	GSM1337309_Control	GSM1337310_Control	GSM1337311_Control	GSM1337312_Control	GSM1337313_Control	GSM5176143_Treat	GSM5176144_Treat	GSM5176145_Treat	GSM5176146_Treat	GSM5176147_Treat	GSM5176148_Treat	GSM1332211_Treat	GSM1332212_Treat	GSM1332213_Treat	GSM1332214_Treat	GSM1332215_Treat	GSM1332216_Treat	GSM1332217_Treat	GSM1332218_Treat	GSM1332219_Treat	GSM1332220_Treat	GSM1337327_Treat	GSM1337328_Treat	GSM1337329_Treat	GSM1337330_Treat	GSM1337331_Treat	GSM1337332_Treat	GSM1337333_Treat	GSM1337334_Treat	GSM1337335_Treat	GSM1337336_Treat	GSM1339633_Treat	GSM1339632_Treat	GSM1339631_Treat	GSM1339630_Treat	GSM1339629_Treat	GSM1339628_Treat
NEDD4	7.3447786	7.3288626	7.6387363	7.9701163	7.5426938	7.5999375	7.1073714	8.343373	7.639203	7.493281	8.0770414	7.707537	7.657098	7.4493858	7.4962738	8.2077318	7.4294987	8.1528273	6.6425735	6.8885511	7.9010289	7.8205627	7.3824994	7.3365148	7.7749434	7.0162318	7.8325277	7.323093	7.8275085	7.9459042	7.7490143	7.8830335	7.6149586	7.0982546	8.0696	7.536971	7.7029778	7.55573	7.521493	7.6585438	7.363345	7.8832638	7.9949722	7.6332416	7.3066111	7.8433246	7.3865406	7.0005421	7.7098063	7.5625239	7.2927093	7.701987	7.9992525	8.2403553	7.5902251	7.7951414	7.0958003
NEDD4L	7.236244	6.7321806	6.5015345	5.220731	6.7191437	6.5981944	6.0869031	5.587123	6.4108377	6.965732	6.9489131	7.061886	6.610326	6.3948263	6.6860162	6.7887124	5.6197884	6.3484373	6.7765332	5.7256236	6.3398455	6.8867116	7.0557443	7.2232547	7.0980777	6.7003869	7.3791456	6.7281447	6.9370911	6.7617052	6.5318732	6.9045034	7.7134387	7.1946881	6.367061	6.591662	6.5059615	7.19251	7.311991	7.3469676	7.7028869	7.0838582	7.0889089	7.1818528	7.293669	6.5228886	6.8672072	5.7391442	7.0814185	6.6537096	7.5844873	7.146844	6.3487583	7.4005052	7.2187693	6.8665746	6.773158
NF2	6.1522195	5.7566639	5.9350926	6.3049867	6.124747	5.5414313	5.6179528	6.026244	6.36543	6.658637	6.311601	6.14632	6.349572	6.1697546	5.6305648	6.2168843	5.9539802	5.6903996	6.5023076	6.1603658	5.5846963	6.4307094	6.4027526	5.9995887	6.121309	6.1939366	6.2945588	6.6042553	6.4631941	5.768435	6.4449165	5.9767001	5.7057475	6.3067376	6.218126	6.000624	6.1352126	6.658279	6.349908	6.4557893	5.7448543	5.9930386	6.2985393	6.6492529	6.1533102	6.1723555	7.0282745	5.6479181	6.2517966	6.4274591	6.4883394	6.008641	6.0397524	6.2033493	6.0875956	6.0267696	6.5204729
NFE2L2	10.3313505	9.8024623	10.7236536	10.2527548	10.5503619	10.0379491	10.5369337	10.236692	10.6509702	10.544213	10.6123613	10.275161	10.004128	10.2640398	10.3152574	10.6642125	10.1913931	10.4499956	10.6147564	10.7443479	9.9581442	9.3613173	10.2926014	10.0381017	10.4866248	10.5370076	10.2362612	10.1848183	10.4463283	10.5470734	10.1470783	10.3272519	10.3937667	10.2181453	10.272717	10.554803	10.8049596	10.567981	10.309925	10.488264	10.7037614	10.6313113	10.3408958	10.1421952	10.4866248	10.4707366	10.0620688	10.5270429	10.9605286	10.7236987	10.1628853	10.69619	10.9844028	9.9622427	10.3335755	10.5693219	10.1525565
NFS1	8.3325931	7.9773423	8.1509711	8.2409477	8.1048796	8.0835008	7.7221591	8.115592	7.8212719	8.15919	8.1936166	8.424624	8.128494	8.1397189	8.5254768	7.6626593	8.0510097	8.2985667	7.9012631	8.1031629	7.9989553	7.8123769	7.6562749	7.633458	8.2314628	8.284142	8.1979332	8.0835739	7.9605559	8.1069552	7.5796825	7.7931376	8.3113312	8.2827817	8.050245	7.714687	7.6174679	8.100166	8.306518	8.1207726	8.5993788	8.1298505	8.3217814	8.0952026	8.3314012	8.2187598	8.1500482	8.2473218	8.2997365	8.129579	8.2493511	8.155833	8.0528619	8.0402506	8.1427494	8.3015917	7.9447869
NOS2	6.2064026	6.2655811	7.010686	7.1636299	7.1564358	5.6733652	5.8181989	6.572049	5.9160053	6.185117	5.9063596	6.965723	7.187687	6.5213656	5.9980157	6.048681	6.4195421	5.6572078	6.8118025	6.9678515	6.2494046	5.9155807	5.7920241	6.8034337	5.8874507	7.9546357	4.749002	5.8769482	6.0592616	5.4863683	5.6128418	6.7247002	5.9600035	6.433873	6.420576	4.767267	6.3018036	5.792125	6.191333	6.175634	6.6056173	5.3667011	6.1401705	6.3279101	5.7343333	4.4458771	5.5960239	6.1434621	5.8907366	5.3863234	4.7919339	5.898554	6.0617546	5.0614243	6.4171313	6.402837	5.5681975
NOX1	5.3452832	5.9380422	5.399498	5.0663696	6.0453242	4.8446799	5.2772341	4.987507	4.7849612	5.477097	5.8792053	6.372189	5.676987	5.3095585	5.8704767	4.9370706	5.3200975	5.6676397	5.3546721	5.9824446	5.3086257	5.8073732	5.572629	4.9543992	5.7598051	5.9429616	5.3895095	5.1462383	5.4690548	5.1221096	5.9402845	5.1410948	5.3888756	5.354467	5.388876	5.267378	5.4372888	5.723579	5.550284	5.3472867	5.8869591	6.1112825	5.582756	5.2098396	4.9627711	5.1732332	5.2373608	5.3435605	6.0347349	5.7987845	5.5210288	5.320005	5.0938211	5.0562139	6.1911102	5.5296508	5.2804697
NOX3	2.1081023	3.1944342	2.1615583	2.2116935	2.3692263	2.17003	2.2988502	1.798277	2.8112382	2.313854	3.1093916	2.709249	2.345902	2.33109	2.7555485	1.9468522	2.3668466	1.951001	2.8632889	2.074965	1.9725198	3.4569243	3.0149943	3.1899809	2.2217176	2.6584853	2.1430544	2.7242467	2.1151059	1.9143054	2.9881311	2.978898	1.7657324	1.8894755	2.82155	1.996476	2.6713973	2.179423	3.252328	1.6501696	1.8018232	2.6031628	1.9679776	2.2674683	2.3807559	3.2046662	2.270356	2.2240708	2.0772515	2.0109772	2.2240708	1.923916	2.7638901	1.7467455	1.9303843	1.9271501	1.9011367
NOX4	7.7299675	7.1095501	8.3572257	9.1728922	7.9412994	9.7928255	8.9655204	9.420551	7.4235478	9.279648	9.6158747	7.816008	8.617178	8.5722658	8.0168995	8.0632337	8.4258203	8.8392441	5.1812257	8.0058984	8.3698679	7.231562	7.0205628	6.9820369	7.2053513	7.3204816	7.6676275	8.3509855	7.1684918	8.4266604	8.702592	8.8140176	7.9425385	7.6562667	7.635045	7.877648	7.4427258	8.142647	7.180155	6.9351981	7.1629782	8.421424	8.6353498	7.3017092	8.8559362	9.6615441	7.7257813	8.5959417	7.3214784	8.368765	8.4867653	8.548218	8.6163587	9.612946	8.4840569	9.1533002	8.042138
NOX5	6.93958	6.0622264	5.7328199	4.2461226	6.8556187	6.1811497	4.6155081	4.571778	5.1417809	5.773202	5.781668	5.698442	5.026521	4.1345842	6.4935579	5.2744313	5.1983882	5.5014636	7.5195916	6.0631953	4.4276732	5.1112439	5.740139	5.8384731	5.6588232	5.0166736	7.0902231	5.6680408	4.9594013	5.6108368	6.4116368	6.2373839	7.1830188	6.4881225	7.167432	6.277719	4.4652844	5.485213	5.674781	6.7085746	7.36878	6.138333	6.2888639	4.9273495	5.1733986	5.0850735	7.2789761	5.4331366	6.223303	6.3242659	6.640495	6.928152	5.9976263	6.0997923	5.130875	4.6672729	7.1220679
NQO1	8.0864494	7.4479912	7.0393412	7.3596905	7.5473011	7.7339738	7.423351	8.134136	7.7293238	7.403997	7.7154126	8.018103	8.002912	7.7941693	8.6283583	7.5453044	7.8358078	8.318264	7.1670584	7.6828592	8.377394	7.8116208	7.8337819	7.8459228	8.249862	7.9930006	8.0647716	7.0114657	7.6017735	7.9032134	7.9534851	7.6152754	8.0093319	8.7305771	8.091004	7.875327	8.291618	7.358002	7.396626	8.0992085	7.8629382	7.6468133	7.7845038	8.135963	8.1943478	8.5601528	7.7097719	8.5830974	7.7461348	8.0934142	7.4027633	8.663197	7.6700179	8.6283599	7.8832636	8.3689629	7.8906261
NR1D2	7.9896507	7.6083058	7.1160525	7.6400287	6.7695987	6.942386	7.8230897	8.379859	8.1620038	8.905605	9.4639168	6.882995	7.876983	7.9330432	8.0002315	7.5697093	8.5691134	7.7720134	6.9964197	8.8466334	8.0217916	8.7564175	7.6725053	7.7952687	7.4082884	8.2560478	8.910468	7.8765057	8.1104233	8.2554416	8.3962596	8.4853472	8.3355465	8.3527255	7.057894	7.902392	7.3725033	6.946959	7.032228	8.6242638	8.0342461	7.550122	8.142951	7.2087922	7.3371892	8.0429379	7.1903192	7.2519578	8.1391104	8.2514615	7.9234385	7.56644	8.5872015	8.3271729	8.4897234	8.2209624	7.2028575
NR4A1	7.420933	8.0972048	7.4791247	7.0212095	7.244492	6.4309972	9.0999297	8.400902	9.0409264	8.242991	7.9138195	8.903359	9.939779	8.3589275	8.0167076	8.4545675	6.4945283	7.5669181	7.6721488	7.8646089	7.8415858	6.685695	9.4995134	8.9002266	10.9022007	7.5428714	6.9831988	6.1930365	7.0399915	7.2327277	7.8389169	6.9183125	6.4789472	6.7132357	7.453485	6.660943	6.8701017	6.602439	7.50972	6.2874305	6.6901942	6.9464924	6.7178993	6.6423431	6.7109736	7.055955	6.7316023	6.0773408	6.6091764	6.3733393	6.7794319	8.121187	9.4241476	7.1626956	6.7815913	6.4561114	6.9569945
NR5A2	6.447997	6.1955836	5.2596571	6.5580215	5.9889397	5.7841038	5.191008	6.256889	5.6929333	6.745109	6.3855784	6.819155	6.167764	5.5027457	6.1080261	6.0435775	5.9810533	7.0109607	5.7215249	5.8915819	5.9219774	6.2488067	6.0168768	5.991989	6.3035768	6.0514453	5.6589121	6.3390436	5.7135605	5.4770946	5.6264241	5.9880881	5.7709775	5.3506892	5.782845	5.303434	6.0350643	6.27616	5.538119	5.6640768	5.9460977	5.953731	4.857878	6.02798	5.7847604	5.8286623	6.2260604	5.8215463	6.0035375	5.7302649	4.9132945	6.182581	5.7413606	5.7319589	5.9233931	5.8938481	5.8188732
NRAS	7.720712	8.2571078	7.8857431	7.5294602	7.2788969	8.3642473	7.8255293	7.448714	7.4944798	7.811252	7.9527479	7.785569	7.23198	7.3562009	7.2477447	8.0934098	7.7715771	7.4206261	8.4074759	8.4027262	7.4609828	7.8455303	7.0703559	7.4439508	8.025186	7.5945037	7.2775996	8.3690927	8.3567874	8.3585468	7.6434794	7.507408	8.3423459	6.7456051	7.986301	7.755225	8.1084842	7.763801	8.296699	7.1892301	7.8755203	7.6958309	7.616076	7.2709587	7.9443493	7.778907	8.4074759	7.8483734	8.0238811	7.7972026	7.4737699	7.722718	7.7349257	7.6453891	7.6481596	7.3987841	8.0524174
NT5DC2	6.281805	7.9724898	7.7416159	7.4017681	6.1272286	6.5377659	6.3919985	8.092915	8.5769596	7.147763	6.3886912	6.383544	7.890484	8.085524	7.3405816	9.3821271	6.6679228	6.7322629	6.9686243	6.2029658	7.6255736	8.7072647	7.8450952	7.7858455	7.8348263	7.7092327	8.1846272	8.4614321	8.2317553	8.0159596	8.0483154	8.6925809	7.6330268	8.0319535	8.321663	7.725121	7.6599908	8.184636	8.022238	7.8665772	7.6477335	7.2321487	7.5142703	7.5176735	8.1331268	6.9549652	8.7646345	7.3781783	7.5974323	8.5353793	7.5850685	6.658991	7.7171504	9.2770786	7.6871911	7.4701457	8.1913875
NUPR1	11.785181	11.4434222	11.2805535	11.0855669	11.457579	11.7141834	11.6113683	11.644787	11.763889	10.894585	9.8570292	11.084873	10.57136	11.0202019	10.9957736	9.5446566	11.9185528	11.8044818	9.4662557	9.8871861	11.689223	11.4445874	11.5453477	11.6830428	11.0937574	10.8666525	10.6220532	10.2736767	10.4553522	10.3648947	10.6203809	11.5458488	11.9541641	11.9014538	11.397562	11.376267	11.1832369	11.187382	11.116635	11.3026843	10.8444337	11.5133349	11.6146571	11.4237815	11.26973	11.0441948	11.1390499	11.9265755	11.2552883	10.5626424	11.5222576	11.93777	10.6491882	10.9204018	11.5133813	11.003709	10.7511511
OSBPL9	10.0284825	10.114476	9.9692533	9.9990636	9.8703884	10.0991165	10.4415505	10.453186	9.7256552	9.528344	10.3096824	8.927595	9.291282	10.0719837	9.4362258	9.8633685	9.6793057	10.1468714	9.0140644	9.0437843	10.0565504	9.7153989	9.3430432	9.2171604	9.2863848	9.1918686	9.3418889	9.4231979	9.3294656	9.9200902	9.6308664	9.9875703	9.8408082	9.4791364	9.858124	9.813384	9.9260958	9.585905	9.444331	9.6114563	9.4987702	9.7827749	10.0527895	9.5880387	9.7355077	10.2488234	9.3774938	9.6811196	9.6370826	10.0521407	9.6278605	9.992057	9.8780575	10.1867725	9.6273144	9.8258657	9.6522338
P4HB	11.6167074	12.3423813	11.5093215	11.8218559	11.7552177	11.3244322	10.9705187	11.236986	11.8700052	11.784261	10.3476947	11.680931	11.825851	11.7595337	11.772461	11.708549	11.7216618	11.1015731	11.3270393	11.5471288	10.5318034	11.8758871	11.7593826	11.7750297	11.928875	11.657834	11.8574873	12.8772873	11.5399511	11.7248804	11.8837655	12.243284	11.9543369	11.9283209	12.029165	11.987771	11.6918531	12.344746	12.267498	12.243284	12.1145921	12.2725818	12.2061285	12.0770281	11.8234579	11.4504558	12.1409487	11.3731093	12.1997393	12.3231088	11.9063403	10.97902	11.7511489	12.1521393	11.683535	11.9660619	12.0144474
PANX1	8.0586886	8.3118632	8.1644993	7.9498054	8.3811249	8.1294979	7.803033	8.153477	8.4802562	8.630824	8.3090996	9.510811	8.970167	7.8077711	7.7959524	8.4319913	7.8284935	7.3102431	9.4795068	8.7180545	7.5785267	7.0520428	7.2257335	7.7109354	8.1839363	8.3621248	7.7266771	7.9765451	6.9384897	8.1296685	8.002256	7.7482423	7.6238297	7.4302744	7.936816	8.164669	7.7768427	7.520069	7.942865	7.6488864	7.3782971	7.9899426	7.9225958	7.9103216	8.1178818	7.6076707	8.5298022	7.9154346	8.4699042	8.1505151	7.518626	8.019774	8.0611271	7.3369062	7.4574197	7.9490579	7.5323712
PAQR3	6.2874838	6.301385	6.7452633	6.0344767	6.4084827	7.255309	6.5363977	6.383615	6.3992656	6.56293	7.5406722	6.471176	6.59735	5.9605897	5.9322022	6.6610702	5.5517907	6.5384526	6.9918676	7.2879124	6.0063476	6.3295225	5.1509233	5.9397002	5.5746417	6.0504736	4.8346032	5.592101	6.5637196	7.0530127	6.5744379	6.5828579	5.7266986	6.5801292	6.316006	5.265788	6.3016078	5.42156	6.022405	5.7879441	5.0394054	5.4442366	6.4471557	5.6033046	5.8448475	6.347705	6.6503137	5.9926245	6.016019	6.4276417	5.9653184	6.111135	6.2626694	6.6877938	6.0037451	6.3212	6.053484
PARK7	12.1158044	12.1826258	12.0341845	11.9157769	11.9395259	12.5623977	11.9009731	11.92978	12.4392595	11.548804	11.7805943	11.843797	11.843797	11.8846134	11.8981284	11.9946653	11.8243736	12.3208075	11.9008783	11.9121612	11.8573385	11.6976205	11.6795147	11.6860974	11.6329731	12.1513208	11.9331749	12.3573112	11.8601453	12.133268	12.1574566	12.2526094	11.9826825	11.9045867	12.34192	12.166241	12.3296193	12.077459	11.70226	12.2883228	12.0609537	12.367202	12.1718203	11.9471744	12.3812693	12.3444222	12.087155	12.5913378	11.9903095	12.2048259	11.808059	12.37261	11.9139232	11.9665837	12.0206679	12.0435842	11.9360515
PARP1	8.8167789	9.2430085	8.8445878	8.8384254	8.5013669	8.9684696	8.8031566	8.856951	9.1229423	8.565155	8.3899672	8.989062	8.312682	8.7569348	9.0910671	8.9410263	8.861868	8.9556641	8.6899068	9.0799902	8.55767	8.7927978	9.1450232	8.9810697	9.0789028	9.0470444	9.1707888	9.5657239	9.222015	8.7502515	9.2376172	8.9142428	9.1970702	8.9862257	8.741403	9.210111	9.2199884	8.870359	9.009009	9.289991	9.0680303	8.9459697	9.3946252	8.8763734	8.9586798	8.8407261	9.0950668	8.6210329	9.0728425	8.8669306	9.2191195	8.760041	8.831173	8.8637591	9.0591955	8.6993771	8.9937509
PARP11	4.8807517	5.5852692	5.3091062	5.5957017	6.4566775	5.703957	4.9633898	5.011456	6.3223927	3.710401	3.8964455	4.030893	3.752722	4.0727966	5.2727615	4.8508301	4.513799	4.6352592	2.7956627	5.0075231	5.5812956	4.9834883	5.7719485	5.8897441	4.91528	4.1936251	3.632444	5.5131393	5.2888826	3.6127561	3.4410394	6.7240735	4.8677303	4.9161735	6.07066	3.629048	6.4086029	3.856301	3.561201	4.9026648	4.5662331	4.958349	4.792736	4.9987886	5.5002995	4.1718082	3.4093551	4.7528777	3.5319323	4.375317	4.6030282	5.084666	6.0129079	5.1923628	3.6232147	6.0308949	4.767957
PARP12	9.3795194	8.9184356	8.7430151	9.0663983	8.4021029	8.4558841	8.0425917	7.969059	8.4900606	9.020723	8.1822465	8.692847	8.855309	8.3546422	8.7546963	8.9781196	9.3667227	8.5276167	8.4931729	8.7188598	7.8673071	9.3050003	8.5745666	8.8028572	9.0156907	9.2922471	9.6488541	8.583825	8.681239	8.9110619	8.4934032	9.1834238	8.6792052	9.2050208	8.453951	8.615971	8.6485059	8.686275	9.365533	8.7867435	8.8807702	8.6526766	8.402607	8.3569401	8.7259312	8.5016643	8.4203777	9.4727755	8.7508153	8.4032417	8.4331714	8.886935	8.2010991	8.2378679	8.2456441	8.0836078	8.3067601
PARP16	8.2848484	8.3765317	7.8296406	7.6273406	7.9903063	8.1349032	7.9934128	7.937372	7.9237145	6.467975	8.1055158	7.40239	8.070624	7.7602971	7.3899123	6.9969829	7.9196897	8.0553811	7.5531913	7.3905588	7.8449963	8.1706455	7.755618	7.452936	7.7585351	8.0489882	7.9216076	7.6092231	7.881075	7.7490819	7.3956602	7.8882587	7.9888984	7.988658	8.063634	8.090019	7.9477279	8.246952	8.102509	7.870563	7.8059358	8.0660496	7.7965134	7.9553404	8.0666491	8.3294091	7.8309737	8.0630085	8.1164164	7.9391676	7.4997167	7.759173	7.9119708	8.352788	7.840079	8.1860092	7.7537038
PARP2	9.0428318	8.7828353	8.5551221	8.7176839	8.6109566	8.684919	8.4136184	8.677465	8.3152811	8.647603	8.6495178	8.654225	9.061616	8.2344543	8.8690672	8.268232	8.6072108	8.5006845	8.3821198	8.5266219	8.3365039	8.5901056	8.6766264	8.6202194	8.5964245	8.9089208	8.819497	8.5363068	8.4044617	8.4708995	8.6345449	8.6497061	8.4635434	8.8077691	8.682785	8.823821	8.8900113	8.677682	8.678947	8.5554596	8.8233087	8.9070283	8.9335573	8.6066316	8.9313391	8.9408434	8.7291328	8.9333432	8.8725849	8.6495828	8.6893908	8.548802	8.6562802	8.7076877	8.8393845	8.6458751	8.6751151
PARP3	7.3839093	7.33501	7.2658292	7.6299176	7.3432181	6.9131079	7.0747413	7.138433	7.8160727	6.935065	6.9390872	7.145307	7.955721	7.619039	7.8188517	7.6271948	8.1567407	6.5961253	6.8686389	7.3083443	7.2079616	7.847381	8.0439951	8.2670404	8.0341273	6.8955151	7.7818197	7.3269596	7.2658292	7.5614816	8.2923028	7.1316588	7.8222986	8.0264016	7.339594	7.795261	8.0612839	7.696082	7.971433	7.7692536	7.9850922	7.3725751	7.5072824	7.6906369	7.5447763	7.3723025	7.5425418	7.5207716	7.5423696	7.0660887	7.9975898	7.974855	7.3268702	7.6824315	7.2129289	8.0959208	7.5079781
PARP4	9.5033776	9.9144163	9.440873	9.2864903	9.5106348	9.3573035	9.3265254	9.196216	9.29273	9.020829	9.352812	9.276721	9.221469	9.7818507	9.6530158	9.7569882	9.4876235	9.9903333	8.8845899	9.4529058	9.1111798	9.6449277	9.8515904	9.8328704	9.8576411	9.7011816	9.7244758	10.1496966	9.6396355	9.5641126	9.8422302	9.8964972	9.6254868	8.5889732	9.853988	9.860341	9.732244	9.761676	9.901898	9.8722091	9.9726751	9.0251567	9.7847448	9.7193472	9.0847445	9.2274875	9.5984684	9.4568449	10.1349884	9.3296367	9.8451875	9.230164	9.4441299	9.4112779	9.9386051	9.6467437	9.3395023
PARP6	9.7325027	9.3889996	9.3640817	9.4500205	9.7423938	8.9461224	9.7565155	9.6083	9.2876626	9.895859	9.3654206	9.671865	9.776609	9.416244	9.3281965	9.5538083	9.2818141	9.247326	9.4574045	9.5524671	9.2788794	8.9696905	9.7636652	9.7856037	9.6655656	9.2795205	9.4611034	8.9321504	9.3151184	9.1271299	8.838876	9.5985648	9.0162034	9.1132477	9.046534	9.186389	9.1119865	9.040422	9.175745	9.103058	9.3620103	8.9425391	9.0236987	8.8212126	9.0866761	9.0972783	8.8839799	9.3784612	9.0784883	9.0518845	9.6134422	9.326653	9.0988273	9.1141521	9.1749808	9.059434	9.026183
PARP8	7.8471468	7.4766274	7.6040103	6.1426228	6.467239	7.3063376	6.8681356	7.162421	6.9408767	7.16508	7.9629233	8.160525	7.385634	7.1189988	7.5713957	7.8943852	7.1722063	7.1211208	8.1119895	7.224715	7.159241	7.346407	7.4302832	7.4637452	7.1380712	8.0955887	8.3978296	7.5813195	7.2048003	7.5693989	7.7638552	7.04858	6.8633276	7.4499957	7.276166	7.870992	7.2351608	7.400181	8.014539	7.8460636	7.4073859	7.0041538	7.1966327	7.7306575	7.5382412	6.716753	7.4891294	7.3266829	7.6874932	7.0605651	8.0185763	7.470803	6.7365881	6.7521864	7.4698245	7.2758531	7.5699385
PDK4	9.9904365	10.1521252	9.9785718	8.2072056	8.8748528	10.8164927	10.986168	10.973953	8.5531489	7.231932	9.8029229	6.638457	5.36639	10.7123041	10.8292542	7.8739721	7.7888624	10.7698471	5.2578913	10.1378609	11.4292086	7.5834602	6.640413	6.4005641	10.5907281	5.2949945	6.3138589	6.0432282	7.0784852	5.8585954	6.7336887	7.2810507	7.6692267	8.2030441	7.141891	7.979977	8.6684784	6.066986	6.72418	7.143297	7.514693	7.1080741	5.2877077	6.4290802	8.2698939	9.7874744	7.8362433	7.889003	6.630626	6.4341657	6.685104	8.876085	9.1713092	9.3910676	7.7121604	8.8361149	8.5510258
PDSS2	6.8133381	6.5088231	7.258481	7.5636773	7.2349232	7.4097547	6.5473223	6.973968	7.4573458	7.039821	6.623678	6.299009	6.671744	6.7238424	6.9706222	6.3229555	6.6347505	6.631354	6.6128906	6.9944868	6.9265057	6.9796392	6.3572653	7.5621498	6.9927574	6.810851	5.5713914	6.5506792	7.5380597	6.8815944	7.5643594	7.2515261	7.0759802	6.4948932	7.671806	6.857535	7.2229968	6.892965	7.117594	6.6923104	6.8721065	6.412974	7.0073776	7.5984776	7.4085416	6.4671696	7.3717663	6.6228813	7.0022902	7.250013	7.1760233	6.899592	7.2194428	7.3062667	7.1143356	6.9951905	6.7809341
PEBP1	11.3260865	10.896463	10.6965453	10.8186515	10.8378019	10.7491748	10.8921598	10.594175	10.9075703	10.538547	10.6697826	10.493277	10.703559	11.2703626	11.1407356	10.9099938	10.9567938	11.0525165	10.3083198	10.6896744	11.2590694	11.2106692	10.9439543	10.9418807	10.678419	10.683223	11.0347137	10.6931392	10.6220112	10.6170912	10.6077084	11.0146033	11.0948277	10.8770831	10.832228	10.874395	10.5883669	11.018918	11.07275	10.998012	10.8197591	10.9166662	11.0452949	10.8175574	10.86371	11.0326362	10.8088671	11.1139837	10.9882839	10.7522634	10.9202636	11.03666	10.9878132	10.9507665	10.9447881	10.9447881	10.7325006
PEX10	7.4442226	7.1786527	6.9229567	6.5650904	7.2948243	7.2119698	7.1473688	6.92246	7.5974867	7.142751	6.3342982	7.32662	6.650781	7.4158333	7.1717088	6.6982188	7.0853156	6.4771776	6.0036447	6.7013153	7.2417664	7.4001291	7.3114557	6.8107259	7.2659929	7.2650233	7.7275901	6.1478407	7.0484065	7.1511061	6.9935696	6.5038516	7.6626131	7.9105841	6.486221	6.970338	7.1171392	7.132916	7.492514	7.2963154	6.9258349	6.9446991	7.14547	7.8282987	7.443673	7.2417664	7.4917832	7.6546233	7.4236765	7.2648869	7.3306186	6.591425	6.8713875	7.3915496	7.8000495	7.1247051	7.6097608
PEX12	7.9619619	7.5597158	8.672143	8.3035607	8.575161	8.4340656	7.5071515	8.192096	7.4505898	8.421527	9.1074464	8.709082	8.800831	8.1367159	8.4480758	7.690184	7.5934137	8.4016947	7.8674253	7.8708939	8.4678754	7.9637603	7.5652587	7.9742717	7.6974786	8.8528631	8.0018537	8.3589251	8.1203427	8.2068406	8.167686	7.9575722	7.7669516	8.1754188	7.969872	8.095629	7.8349251	8.26248	8.416237	8.5589329	9.0003011	8.1927532	9.0427333	8.4058077	9.1183043	8.9033418	8.421477	8.7881709	8.4695641	8.4937343	8.0622864	8.595161	8.2438809	8.4557517	8.5293658	8.6240201	8.2021985
PEX2	9.0415293	8.9323111	8.9291227	8.8707416	8.8582184	8.6705608	8.8595808	8.463039	8.4753009	8.514225	8.8513652	8.106824	8.030212	8.410129	8.4319668	8.3247634	8.7792102	8.4592294	7.9367712	8.0800349	9.2494356	8.4039833	8.9281309	8.8365936	8.7019065	8.9723839	8.0137462	9.0913528	8.9469423	8.9180386	8.7404483	8.8456108	9.4918147	8.6188308	8.971736	9.386941	9.0488792	8.904992	9.138914	8.8992011	9.3140311	9.0681643	8.666811	9.5053107	9.6391673	9.5936294	9.4552664	9.4552664	9.1036546	9.0089736	8.8135099	9.476545	9.4320665	8.732131	8.7906282	8.4235613	8.9392212
PEX3	7.4951949	7.5533931	7.5181837	7.3992099	7.2351933	7.8121268	7.0292345	7.493144	7.4218865	7.468892	8.0742517	7.290644	7.142789	7.4834289	7.199726	7.209368	7.1195186	7.2979636	7.0562643	7.4916517	7.53392	7.0768074	6.9750111	7.2752509	7.3852614	7.2462215	7.1518927	7.4177966	8.0081491	7.6587279	7.507435	7.4698479	7.5433767	7.1212808	7.487077	7.600263	7.9830899	7.309733	7.667251	7.5530975	7.4256676	7.4548279	7.5757332	7.9599469	7.9161144	7.9361256	7.8010242	7.8871038	7.755901	7.9289927	7.2317015	7.859908	7.7140441	7.4219021	7.292939	7.694807	7.0799004
PEX6	6.4970365	6.957672	7.1005347	6.5942344	7.3921018	6.2642773	6.9172116	6.846196	6.4463299	6.377781	6.011596	6.832333	6.5764	8.0902941	6.2969818	6.136948	6.0458822	6.7415872	5.9546338	4.9411177	5.6302281	6.526286	7.6138145	7.3400797	7.1569521	6.472892	6.099339	5.9679712	5.7673048	6.4721018	6.1111815	6.2107283	6.0354866	5.9914193	7.188196	4.852699	7.1559912	6.915537	6.923645	6.5989	6.5237686	7.3104484	7.288738	6.6985686	5.677285	7.4184686	6.2042532	6.7242691	6.2680256	7.0757164	5.1909662	6.280142	6.4286601	6.3245392	7.5465805	6.9107496	6.807964
PGD	9.3244688	9.683131	9.3696693	9.5146849	8.575357	9.5127809	9.3089682	8.512399	9.0122746	9.124757	7.617909	9.336602	8.650516	9.5566038	9.5802808	9.437788	9.3296336	9.8061242	9.5593083	9.6718948	9.1917881	8.8489992	9.4188193	9.2532963	9.9372134	9.505243	9.4839299	9.1694721	8.8219093	8.6511512	9.0549715	8.5957865	9.1708047	9.6019634	9.243463	9.191641	9.2334106	9.392276	9.360345	9.1820908	9.4755533	9.0017862	8.82052	9.2205303	9.2418091	8.9359745	9.4849601	9.2414337	9.1116301	9.2075865	9.0989039	8.665842	8.7356103	9.1258306	9.1220699	9.24493	9.24493
